"Id","Prediction1","Prediction2","Prediction3","Prediction4","Prediction5","Prediction6","Prediction7","Prediction8","Prediction9"
"VztvsWifATahwN5c21JG",0.104,0.356,0.108,0.076,0.04,0.112,0.016,0.06,0.128
"vzWCnPurUq6MRJZiakXI",0.066,0.026,0.034,0.098,0.018,0.058,0.058,0.556,0.086
"VZwiDd4ob6OuqaPlRkmj",0.208,0.074,0.06,0.136,0.042,0.128,0.114,0.114,0.124
"Vzxn7FSuH0Gr9DU5bAIK",0.152,0.142,0.144,0.09,0.022,0.226,0.03,0.038,0.156
"VZzietldy2WHrScGIh0T",0.152,0.242,0.25,0.068,0.038,0.056,0.014,0.084,0.096
"w06LYpxe4Njh5oaBuM7E",0.198,0.196,0.266,0.054,0.054,0.07,0.022,0.064,0.076
"W0guonpZ8c4dO1qtvEPY",0.206,0.3,0.102,0.038,0.014,0.084,0.012,0.06,0.184
"w0J72pPoElDUItjGLhxs",0.14,0.028,0.04,0.118,0.046,0.114,0.076,0.354,0.084
"W0K9DOAH4jBokZmVReYc",0.118,0.156,0.38,0.07,0.086,0.038,0.014,0.042,0.096
"W0KaTXzOS85cwsFJUj6m",0.27,0.22,0.064,0.07,0.018,0.15,0.03,0.082,0.096
"W0PGE4AKdg6yFjukwHbp",0.148,0.228,0.25,0.076,0.068,0.1,0.008,0.034,0.088
"w0SsGtKCvZjzgW6yNUMm",0.188,0.052,0.078,0.164,0.036,0.1,0.09,0.138,0.154
"W0VnLobQUPtM6guxYI5N",0.116,0.534,0.132,0.042,0.026,0.044,0.006,0.022,0.078
"W0w2HKSYsMDt1yzd3gbe",0.146,0.046,0.07,0.13,0.042,0.136,0.09,0.13,0.21
"W0xflu25DAXKUMoEP1tV",0.168,0.106,0.446,0.048,0.058,0.042,0.02,0.03,0.082
"w1CkVGQKpucqXed74Uzb",0.112,0.176,0.392,0.062,0.048,0.048,0.02,0.072,0.07
"W1DdN3n0G8szvREa9joe",0.164,0.262,0.158,0.036,0.052,0.124,0.022,0.06,0.122
"W1f5sUDVAtL9Si6X0GPu",0.094,0.626,0.11,0.022,0.016,0.056,0.018,0.026,0.032
"W1GxYMQal6qEeuwLFckr",0.15,0.154,0.436,0.042,0.044,0.052,0.022,0.03,0.07
"w1HBFKgP67c2z0kLNCTp",0.28,0.284,0.118,0.032,0.014,0.08,0.018,0.058,0.116
"W1hCusNltL2EgrFGJPSn",0.056,0.014,0.036,0.074,0.018,0.066,0.518,0.144,0.074
"w1kmcUiVWBoE8zdnaF4s",0.084,0.136,0.568,0.042,0.042,0.042,0.024,0.03,0.032
"W1MUO48rt5fFTQwplV0i",0.068,0.024,0.04,0.062,0.01,0.078,0.592,0.078,0.048
"w1oZ5GAeBklXsULyNMQ4",0.128,0.046,0.04,0.252,0.05,0.12,0.128,0.092,0.144
"W1ptZOhIG5T4X6JgvRno",0.112,0.112,0.446,0.082,0.058,0.026,0.028,0.052,0.084
"w1WBTQ5u4RCgmKOXbsdr",0.216,0.346,0.148,0.028,0.016,0.06,0.014,0.054,0.118
"W23q9lFQ4oOyaetiCTmX",0.18,0.258,0.108,0.074,0.028,0.106,0.032,0.12,0.094
"W25fkUKdtb93CEFjwaL8",0.118,0.158,0.476,0.036,0.046,0.048,0.014,0.034,0.07
"W26Fg9b7hQEGnX8lJHzC",0.122,0.144,0.436,0.054,0.046,0.052,0.036,0.04,0.07
"w2cOr94PSgWmNHYIbFE8",0.186,0.202,0.34,0.046,0.042,0.046,0.016,0.032,0.09
"W2F3ZCecdUu4v68GKri5",0.17,0.162,0.398,0.038,0.03,0.076,0.026,0.044,0.056
"w2GpkuqInOJaYrZs0L7Q",0.316,0.228,0.146,0.052,0.01,0.07,0.01,0.05,0.118
"W2IKGYDLOBPp7MbkFqNi",0.096,0.132,0.534,0.044,0.034,0.036,0.026,0.054,0.044
"w2KzUR4CHTMQv6Yf3hgp",0.232,0.36,0.132,0.034,0.018,0.062,0.014,0.044,0.104
"W2nwmfYEMOaS7bNvVATk",0.29,0.372,0.152,0.016,0.012,0.052,0.008,0.022,0.076
"w2q38xHmn4g5Yf6hKOQF",0.114,0.02,0.01,0.082,0.026,0.06,0.064,0.57,0.054
"W2QzHq0LJGr4aV8Y7Pwg",0.138,0.236,0.428,0.026,0.028,0.052,0.008,0.038,0.046
"w2sp9SUnBYhOPWRZEa7f",0.162,0.054,0.056,0.254,0.058,0.096,0.086,0.098,0.136
"W2TACEskmq7wxoFSQ9Gr",0.124,0.096,0.176,0.074,0.042,0.154,0.06,0.164,0.11
"W3b4KG7CkfTJp98ZjaE5",0.194,0.122,0.08,0.134,0.038,0.12,0.064,0.104,0.144
"W3fJpEkGT6VCmeYD84BA",0.082,0.02,0.018,0.132,0.03,0.088,0.072,0.484,0.074
"w3I5yJNkl7AFbgqchtRa",0.212,0.082,0.086,0.196,0.062,0.066,0.082,0.114,0.1
"W3kF5UTfzAhYK6V1i7P2",0.22,0.096,0.134,0.118,0.034,0.172,0.028,0.1,0.098
"w3lmH1tNRhxAnBO4oqaz",0.126,0.226,0.41,0.046,0.046,0.034,0.02,0.024,0.068
"w3m4hQaVxiC2qWjoEU9T",0.124,0.13,0.418,0.06,0.052,0.068,0.036,0.044,0.068
"W3Px9XrFSknu4UfjQDhg",0.29,0.262,0.126,0.046,0.008,0.09,0.024,0.056,0.098
"W3xo4kLJpwsr8FaTiqQC",0.086,0.132,0.572,0.046,0.04,0.046,0.02,0.028,0.03
"w3ycaS7thKsqRHDFelbP",0.12,0.53,0.118,0.036,0.034,0.034,0.004,0.038,0.086
"W46mbiKercBkx5J7nzQp",0.168,0.116,0.374,0.074,0.06,0.038,0.038,0.042,0.09
"w47JB82H9dtj5mgQNUkS",0.092,0.068,0.706,0.02,0.038,0.026,0.014,0.016,0.02
"w4iYvN57deAmjDpxqghQ",0.184,0.156,0.268,0.098,0.056,0.094,0.022,0.034,0.088
"w4QsbuqfkWST78FmYoEG",0.212,0.22,0.126,0.074,0.024,0.066,0.032,0.078,0.168
"w4qWh6HsK0mFykvXc2b5",0.36,0.206,0.056,0.054,0.02,0.086,0.022,0.09,0.106
"W4sZofng2MNqT0L9ch6U",0.146,0.03,0.052,0.196,0.038,0.098,0.102,0.254,0.084
"w4U672jfhKrRBeMYA3QE",0.108,0.096,0.074,0.182,0.054,0.126,0.076,0.164,0.12
"W4xSkj8AnaXglwTZmbKe",0.226,0.326,0.138,0.048,0.02,0.072,0.002,0.034,0.134
"W4yknKcxeNziSmU76hLp",0.152,0.118,0.09,0.112,0.044,0.156,0.1,0.086,0.142
"w4zDury0aVthogMec6Pl",0.176,0.346,0.136,0.026,0.014,0.078,0.014,0.058,0.152
"w4ZQGFiEl8pAY53vWJUx",0.288,0.228,0.108,0.048,0.006,0.1,0.014,0.09,0.118
"W50AuK4rSHweEnVcPNdR",0.158,0.138,0.408,0.048,0.036,0.058,0.02,0.066,0.068
"W53oDlXiMREBb01SPfpF",0.128,0.018,0.032,0.102,0.028,0.09,0.1,0.388,0.114
"W54609M7VlDbTvAYBIFZ",0.262,0.154,0.094,0.104,0.028,0.072,0.02,0.076,0.19
"w598pSXukiAGyHIq7BL3",0.148,0.198,0.398,0.052,0.052,0.032,0.014,0.036,0.07
"W5BYyL1q0RHX6fSCnbdm",0.162,0.2,0.332,0.05,0.038,0.088,0.026,0.044,0.06
"W5D9eG7xLmtuM8NQ0njz",0.13,0.166,0.084,0.12,0.028,0.174,0.068,0.08,0.15
"W5DauYxf3GFUdQr8ZvXV",0.084,0.158,0.468,0.066,0.034,0.064,0.02,0.046,0.06
"w5J7g1UjKQunV2RCALFD",0.126,0.464,0.062,0.044,0.024,0.106,0.036,0.09,0.048
"w5kZ7RBCU6SsEg3F9KhG",0.154,0.158,0.39,0.054,0.056,0.048,0.012,0.038,0.09
"w5na0H3YdUER8kGLiCNq",0.14,0.2,0.408,0.028,0.044,0.058,0.026,0.026,0.07
"W5qKYmfs2i7PTVICJayx",0.12,0.588,0.096,0.028,0.004,0.034,0.004,0.026,0.1
"w5rKbHyoXsznI4x2q7fj",0.236,0.194,0.15,0.052,0.018,0.106,0.02,0.032,0.192
"w5SAPmnj1LVlOptyHZ3F",0.176,0.11,0.098,0.106,0.034,0.174,0.038,0.112,0.152
"W5Sfw2JhicG87quH0BpK",0.26,0.078,0.108,0.092,0.036,0.102,0.066,0.132,0.126
"w5UFAtJGWbi6I1M0ZqY2",0.292,0.296,0.088,0.038,0.008,0.096,0.018,0.04,0.124
"w5ZylInBUqO8VStx1hX6",0.172,0.532,0.152,0.018,0.012,0.022,0.01,0.014,0.068
"w62l3AyMu4Pjomb7iNqr",0.138,0.136,0.41,0.052,0.05,0.038,0.026,0.068,0.082
"W65fshFcEtY3VmAqeZyG",0.1,0.55,0.186,0.022,0.014,0.026,0.004,0.05,0.048
"W67jPzOdk0ULMHwYpKl9",0.194,0.072,0.034,0.198,0.03,0.21,0.048,0.114,0.1
"W6CI5Bdwj3sZh2ykPAo0",0.078,0.012,0.016,0.188,0.06,0.098,0.35,0.152,0.046
"W6Gabhl5zOYJcmySxZB1",0.166,0.288,0.124,0.078,0.032,0.14,0.032,0.056,0.084
"w6GO2xBMvmRFukzysgb0",0.13,0.04,0.044,0.29,0.074,0.106,0.076,0.098,0.142
"w6I7OEQAp52ZVqNdSbtc",0.118,0.086,0.042,0.266,0.06,0.082,0.06,0.152,0.134
"W6jwDRl5yuQMz3BbUo8i",0.15,0.034,0.032,0.164,0.034,0.096,0.104,0.298,0.088
"w6Nf82KZEOokUnIlcvdA",0.124,0.13,0.428,0.058,0.032,0.07,0.032,0.062,0.064
"W6V8qe7rypxFh1KUEB4g",0.134,0.148,0.464,0.05,0.046,0.026,0.014,0.034,0.084
"w6VD3FJvRpY97XHWECMe",0.072,0.218,0.412,0.07,0.032,0.056,0.024,0.052,0.064
"W6zSUCmTAZPH4IfptlGe",0.186,0.194,0.276,0.046,0.052,0.082,0.022,0.056,0.086
"W71nbCRU3iYKmHcxNjDr",0.174,0.16,0.39,0.05,0.036,0.044,0.032,0.034,0.08
"w7EFVqcznkYZpTldrHRO",0.094,0.588,0.114,0.01,0.03,0.054,0.01,0.056,0.044
"W7h4eAbrgR9DYjsGt38V",0.118,0.112,0.548,0.038,0.042,0.054,0.022,0.036,0.03
"W7hwmoYI6FNUxjzTf2r1",0.128,0.186,0.374,0.04,0.064,0.046,0.048,0.05,0.064
"W7ix05HjskZV8mwBGS2z",0.096,0.026,0.02,0.238,0.048,0.128,0.126,0.22,0.098
"W7kaFsEpXKiQD8jylNdv",0.25,0.058,0.088,0.124,0.026,0.126,0.054,0.074,0.2
"W7lFQSTMs8zcP1BYdvkU",0.226,0.238,0.152,0.022,0.016,0.08,0.012,0.046,0.208
"w7Ogbq4CPLDRj8KAJmNX",0.196,0.396,0.176,0.018,0.014,0.074,0.01,0.056,0.06
"w7UzOdTNQShILjAbXxPG",0.126,0.464,0.172,0.052,0.018,0.04,0.012,0.054,0.062
"w7zRfbWBDK23rG5mvsxE",0.196,0.12,0.186,0.11,0.062,0.098,0.03,0.078,0.12
"W81JchRSCF6br2MNtlnd",0.162,0.526,0.17,0.016,0.014,0.038,0.004,0.012,0.058
"W8609tMal1G2QdxvPkDX",0.064,0.028,0.038,0.082,0.03,0.084,0.396,0.166,0.112
"w89dQ3HyCWJZtKBkhe1x",0.102,0.156,0.434,0.068,0.056,0.054,0.018,0.044,0.068
"W8aI0V7G5lFTpOgSvjf6",0.058,0.012,0.012,0.252,0.054,0.078,0.384,0.102,0.048
"w8aZKn9d3NhIQcjtm6H2",0.082,0.024,0.036,0.074,0.012,0.078,0.558,0.092,0.044
"W8CPvda6hYK4Rzirw2ut",0.136,0.032,0.042,0.118,0.046,0.116,0.106,0.28,0.124
"w8cVp9HdUqLB5ZhgineF",0.306,0.102,0.11,0.09,0.036,0.092,0.04,0.086,0.138
"w8dtaM7Gm0J2YzkHuRef",0.072,0.03,0.048,0.294,0.046,0.138,0.106,0.164,0.102
"W8dytA7D9FVix5p4eLKI",0.104,0.526,0.112,0.054,0.024,0.082,0.016,0.038,0.044
"w8HcjkIB0ibgVye2KxMp",0.142,0.074,0.072,0.106,0.02,0.14,0.056,0.112,0.278
"W8l54t6bnHROwJYBX9Mu",0.14,0.188,0.426,0.048,0.046,0.036,0.022,0.042,0.052
"W8LHMAo9SyjOXCcNBR4n",0.142,0.07,0.04,0.308,0.054,0.126,0.04,0.142,0.078
"W8LK2y7VaFHpGTYfZJls",0.21,0.35,0.17,0.018,0.012,0.09,0.022,0.052,0.076
"W8o14YwXOyT5LQgv3lAc",0.13,0.458,0.162,0.054,0.028,0.054,0.016,0.03,0.068
"W8sy35dViDluvHACgznc",0.142,0.132,0.446,0.036,0.05,0.054,0.026,0.044,0.07
"W8uaz21dp4nTDXHBVJsr",0.128,0.024,0.03,0.128,0.036,0.088,0.094,0.346,0.126
"w8uCihMSe9dapWqzcTng",0.162,0.296,0.128,0.08,0.018,0.13,0.018,0.06,0.108
"W8VtX0E95TSzxJuGqiI4",0.054,0.012,0.012,0.252,0.054,0.078,0.386,0.098,0.054
"W8z6T4aUvwRybi5YQA3M",0.1,0.026,0.016,0.084,0.026,0.108,0.086,0.472,0.082
"W8ZHB91hqwMkDuOQemP0",0.294,0.158,0.086,0.11,0.042,0.114,0.02,0.07,0.106
"W8ZtTdy3P6QX7RGaIqEe",0.206,0.176,0.142,0.072,0.036,0.098,0.026,0.078,0.166
"w934ngCjOaQMHVLUphox",0.118,0.588,0.168,0.02,0.012,0.054,0,0.01,0.03
"W93uyY1o7wpgcITJUlXF",0.096,0.032,0.024,0.106,0.022,0.066,0.058,0.52,0.076
"W93yZu1DhMk6aVUGC2v8",0.158,0.548,0.172,0.018,0.006,0.038,0.004,0.008,0.048
"w94ABZSiCTOmx2R0QgJn",0.076,0.008,0.024,0.178,0.046,0.1,0.42,0.1,0.048
"w97Eta3qPKTVMsZHJd18",0.182,0.208,0.274,0.074,0.062,0.088,0.01,0.03,0.072
"W9cnM4w5KAZhmL0FrDib",0.232,0.174,0.112,0.064,0.03,0.112,0.054,0.072,0.15
"w9cVf6RqlPoEaAMhImpj",0.082,0.016,0.03,0.188,0.048,0.084,0.342,0.154,0.056
"w9Dlv54eL6qimfXpud8B",0.48,0.16,0.08,0.038,0.006,0.108,0.014,0.022,0.092
"W9HLJvtor5cMpUFG26ls",0.158,0.028,0.082,0.136,0.07,0.122,0.072,0.168,0.164
"w9IEcOvFzTdH2n37UWCL",0.068,0.152,0.508,0.06,0.058,0.046,0.022,0.046,0.04
"W9kafzlno4D1PwV56jpX",0.188,0.07,0.062,0.144,0.032,0.104,0.07,0.104,0.226
"W9RUatnrebvmcxYCHPz0",0.144,0.228,0.116,0.078,0.038,0.154,0.046,0.102,0.094
"W9sVzqmP0KX3te6OE14C",0.096,0.506,0.168,0.026,0.028,0.042,0.006,0.026,0.102
"w9T0VjZ3bYUxcFaodsli",0.08,0.03,0.028,0.098,0.03,0.066,0.06,0.514,0.094
"W9tP8Nho0aFBz4IZEQcj",0.166,0.13,0.156,0.152,0.04,0.126,0.022,0.09,0.118
"w9UEZIqJcvBT3Gy56MKP",0.168,0.256,0.124,0.096,0.03,0.056,0.034,0.09,0.146
"w9x7AnkNevWRLuQMo4SG",0.048,0.008,0.014,0.176,0.04,0.058,0.438,0.146,0.072
"w9YoPScNrvl4RasLgifC",0.1,0.088,0.574,0.07,0.03,0.038,0.038,0.024,0.038
"Wa32rN1AqjH0REzhUgQv",0.25,0.198,0.124,0.046,0.01,0.084,0.018,0.076,0.194
"wA3U2Mo16cIbGnqN97EY",0.238,0.224,0.096,0.092,0.02,0.104,0.036,0.054,0.136
"WA4hPtm3I20L6JBCEUGK",0.08,0.622,0.084,0.042,0.03,0.068,0.008,0.028,0.038
"wA6cELzSuCVJeZQ23YMx",0.136,0.062,0.026,0.2,0.046,0.152,0.092,0.194,0.092
"WA8DmHNfLB1RZqgso2VF",0.156,0.22,0.37,0.052,0.03,0.044,0.022,0.052,0.054
"WA8KJ4IE7zSbi6PmhB5x",0.214,0.04,0.03,0.136,0.038,0.074,0.102,0.242,0.124
"Wa9CLphxQNOSYV2dRmXJ",0.146,0.19,0.356,0.036,0.058,0.04,0.028,0.044,0.102
"waAJiopWqzgthULfXZ83",0.15,0.164,0.424,0.03,0.046,0.05,0.016,0.044,0.076
"wabXxCZRTNoD3sQntyh1",0.208,0.064,0.066,0.096,0.046,0.15,0.092,0.11,0.168
"waDlULshI0zEZ7yOCMmq",0.22,0.348,0.104,0.034,0.004,0.1,0.038,0.05,0.102
"waE1bYj8DJIe02sG9Zfd",0.13,0.12,0.494,0.048,0.036,0.046,0.018,0.044,0.064
"WAfNHUbJGmx9LdShkE3Q",0.114,0.036,0.036,0.252,0.082,0.142,0.08,0.132,0.126
"WAh0nriOxQDoalevt14J",0.084,0.024,0.038,0.1,0.02,0.07,0.052,0.518,0.094
"WAItgKGju1XcdbCJnhlZ",0.15,0.124,0.12,0.21,0.056,0.108,0.044,0.1,0.088
"WaJf0LwSd5BAiMngPrqu",0.152,0.134,0.456,0.052,0.056,0.052,0.006,0.026,0.066
"WaJS1Cug7GLYhAdbROFt",0.13,0.232,0.382,0.048,0.034,0.038,0.02,0.036,0.08
"WAKPcEqIVaLie4ZnNtfS",0.1,0.574,0.182,0.03,0.028,0.014,0.01,0.016,0.046
"walfPQ0OGrUWjxbc2XYN",0.142,0.148,0.452,0.036,0.054,0.042,0.024,0.044,0.058
"waobvTBCyd2rfAx56uO9",0.134,0.114,0.588,0.034,0.032,0.038,0.008,0.022,0.03
"WapSjMg0EQX4c8PbD6re",0.118,0.026,0.03,0.308,0.056,0.094,0.13,0.162,0.076
"WAqi1XysCmlHJfw4nZSa",0.11,0.036,0.03,0.082,0.026,0.1,0.048,0.48,0.088
"wAQJ5zt0KfyLTP7ha6nj",0.164,0.096,0.096,0.126,0.022,0.086,0.102,0.158,0.15
"wAqsCaS6epRKLtIZQcMn",0.182,0.238,0.32,0.044,0.014,0.058,0.02,0.046,0.078
"wAtDdVUgq073hsOk2lJe",0.13,0.3,0.106,0.074,0.022,0.128,0.062,0.088,0.09
"wAulq7oKdsI4ftcJV3TQ",0.15,0.552,0.13,0.018,0.016,0.028,0.014,0.036,0.056
"Wavwr1SMs6FjDqcbUAGT",0.174,0.26,0.12,0.08,0.028,0.106,0.03,0.074,0.128
"WazI2hSAR8HVY1wf4Qsi",0.148,0.092,0.08,0.12,0.038,0.134,0.026,0.142,0.22
"WB0YGndam3QE4PhxMKbj",0.122,0.132,0.44,0.036,0.032,0.07,0.018,0.076,0.074
"wB24DtCnWZoVMAkTRlcU",0.198,0.13,0.072,0.154,0.044,0.138,0.068,0.082,0.114
"wB3IRJHG5k9MgfNALOqp",0.144,0.258,0.134,0.104,0.03,0.13,0.058,0.054,0.088
"WBacxrC7UhY3dEyKtSD9",0.098,0.654,0.104,0.038,0.016,0.048,0.006,0.014,0.022
"WBbKO5wjv2XYMo4CN37G",0.12,0.028,0.03,0.242,0.07,0.118,0.148,0.176,0.068
"WBdzZkLo2x63t8S1Nb4h",0.118,0.04,0.05,0.126,0.042,0.156,0.128,0.188,0.152
"wbeLWKfp1vaNUXjA470V",0.228,0.208,0.144,0.062,0.026,0.09,0.032,0.042,0.168
"WbgGN9mjaz2AcR8iudeZ",0.11,0.108,0.084,0.124,0.032,0.138,0.124,0.178,0.102
"wBHgLn72ZJiqdEWfoFr4",0.216,0.34,0.2,0.028,0.018,0.054,0.012,0.034,0.098
"WBISfaROcD6l8Tv7kCVy",0.226,0.078,0.032,0.142,0.026,0.226,0.036,0.13,0.104
"WBKMElZieR2GX6suC0t7",0.122,0.038,0.062,0.34,0.06,0.094,0.08,0.12,0.084
"WbL2SUD1do5Tr4gNtsFz",0.128,0.048,0.058,0.158,0.036,0.146,0.11,0.112,0.204
"wBLmXVKEzviDRW9qaHeG",0.128,0.142,0.454,0.042,0.044,0.042,0.048,0.038,0.062
"WblUq9uIrPawAEKkQycV",0.098,0.148,0.436,0.062,0.046,0.07,0.032,0.034,0.074
"wBLVnu6iFEySpjs3Db9O",0.182,0.058,0.05,0.124,0.03,0.22,0.044,0.15,0.142
"wbPq5HYr6LWVzT1oiEk4",0.14,0.036,0.048,0.182,0.042,0.102,0.12,0.182,0.148
"WbqNJkCd69vZsVgAoOpi",0.132,0.142,0.45,0.052,0.032,0.05,0.02,0.038,0.084
"wbRotI47UfeA8MNuZH09",0.22,0.066,0.054,0.144,0.038,0.134,0.046,0.114,0.184
"wBVW1TCnP4Md9iYIrJcg",0.094,0.632,0.128,0.01,0.022,0.064,0.008,0.018,0.024
"WBwKGbVL3rSsUPxmX4kD",0.096,0.616,0.072,0.034,0.024,0.066,0.028,0.024,0.04
"WbwLzAjJ9gTcDOIlxUpX",0.112,0.624,0.134,0.02,0.012,0.028,0.004,0.028,0.038
"WBxk12mfNrw43z67JXpc",0.118,0.034,0.016,0.112,0.044,0.088,0.076,0.4,0.112
"WByJ5U6FLVb8puS3D2Aq",0.328,0.16,0.12,0.076,0.026,0.09,0.024,0.042,0.134
"WBZmxpeyTO7J21QXD058",0.094,0.018,0.014,0.078,0.022,0.076,0.054,0.568,0.076
"wBzv96tsHQSVOF7RDlbg",0.128,0.212,0.272,0.07,0.05,0.1,0.016,0.056,0.096
"wc5d9ny1kIaAJVsqhOuZ",0.124,0.49,0.152,0.026,0.024,0.03,0.026,0.042,0.086
"wc7oJ9EWLhf1GIdHN82l",0.196,0.124,0.08,0.134,0.036,0.116,0.062,0.108,0.144
"WCAOz8oshpa4PMIn91Rq",0.152,0.14,0.392,0.056,0.048,0.05,0.03,0.038,0.094
"WCaRrBKeh7N0mIZ1docE",0.114,0.644,0.104,0.012,0.008,0.036,0.014,0.026,0.042
"wcdYLSZzU5xrM81m6o0O",0.154,0.202,0.354,0.042,0.03,0.076,0.022,0.042,0.078
"WcF03GmCaRKXPVHY8IMn",0.23,0.148,0.076,0.114,0.034,0.094,0.05,0.084,0.17
"WcfzPwyhe5v2KI0xdpNa",0.132,0.512,0.214,0.02,0.018,0.038,0.002,0.014,0.05
"wcJMEHNyD3S4AWvYCQus",0.092,0.488,0.2,0.03,0.012,0.042,0.02,0.054,0.062
"WcKE5UYDRnJ1yVdL8bGO",0.12,0.576,0.114,0.036,0.026,0.034,0.008,0.036,0.05
"WclSTJzBQno6HID4G9uA",0.094,0.62,0.09,0.024,0.012,0.024,0.002,0.056,0.078
"WCmDprL28foK9izdeVZI",0.144,0.222,0.378,0.03,0.034,0.058,0.026,0.04,0.068
"WCo0PEJ23Qkz4tvV9cNO",0.09,0.638,0.11,0.024,0.016,0.052,0.006,0.036,0.028
"WCOJurH9MK7f2q0sovtE",0.302,0.246,0.094,0.068,0.018,0.116,0.016,0.036,0.104
"WCPrJlUqmLaRY5p4Vd1n",0.334,0.056,0.128,0.104,0.03,0.086,0.05,0.086,0.126
"wcQAsj1IDzF7UVCoyYfe",0.32,0.118,0.094,0.084,0.014,0.092,0.024,0.132,0.122
"wcQNtBZ9VvuxX1gWfMpm",0.12,0.162,0.442,0.058,0.05,0.044,0.026,0.044,0.054
"wcqplOS1jKCI5bADgUJZ",0.092,0.508,0.13,0.054,0.024,0.08,0.014,0.052,0.046
"WCr8BhzPp9T6NYj5DJt3",0.212,0.084,0.034,0.128,0.046,0.144,0.062,0.194,0.096
"WCRi3gkIea6GubZmKPYn",0.192,0.174,0.312,0.048,0.028,0.064,0.034,0.07,0.078
"Wct7uM0KFeHvRGgNlxs8",0.23,0.194,0.098,0.074,0.034,0.08,0.038,0.086,0.166
"wCTKaEvNHSAp91WJsbdL",0.112,0.026,0.042,0.258,0.07,0.104,0.128,0.138,0.122
"WCXf9UsYq4Ay3tMZTdez",0.344,0.16,0.126,0.046,0.012,0.072,0.028,0.132,0.08
"WCXOGEj5a0txn4wU9Plg",0.086,0.03,0.016,0.102,0.018,0.08,0.046,0.556,0.066
"WD1zoLaQqNMZK92wfcGP",0.05,0.034,0.028,0.086,0.026,0.072,0.048,0.582,0.074
"Wd4BtXVSF3AHKQzmZNIg",0.15,0.156,0.41,0.05,0.048,0.038,0.02,0.014,0.114
"wd6etC2Lbf0Jzoka1rqO",0.162,0.124,0.098,0.168,0.054,0.124,0.052,0.13,0.088
"WD6jymUlLn4GqM5OdxCX",0.158,0.484,0.186,0.012,0.008,0.044,0.018,0.022,0.068
"Wd9opi2mxq0rvJPHyTZG",0.148,0.208,0.384,0.054,0.06,0.034,0.016,0.024,0.072
"WDHxIKY4Je6pwOGzcXvy",0.112,0.494,0.15,0.032,0.024,0.064,0.016,0.034,0.074
"WDjpvm1tHTXOy9fBwAqn",0.33,0.12,0.12,0.072,0.014,0.094,0.026,0.114,0.11
"WDKeB0Xhi48YyaqHTJ7w",0.152,0.184,0.116,0.076,0.032,0.108,0.032,0.128,0.172
"wDLSzqPx1NpC9cY0ar23",0.12,0.046,0.018,0.1,0.018,0.06,0.044,0.5,0.094
"Wdt02KVOMwpuhJNTf9rI",0.102,0.076,0.054,0.196,0.036,0.128,0.12,0.168,0.12
"WdTAcJRQBoYHgIULKNPr",0.234,0.374,0.136,0.012,0.01,0.072,0.014,0.042,0.106
"wdWi5QVebfZcB0UugJnE",0.144,0.132,0.442,0.044,0.038,0.038,0.034,0.044,0.084
"WDwta6HOUxIA9G5ST4Z7",0.098,0.146,0.514,0.038,0.044,0.056,0.016,0.034,0.054
"wdysILUnKvfl0gW2XSR1",0.238,0.402,0.142,0.022,0.008,0.052,0.018,0.028,0.09
"WDyuadwcf78FnXS5Zk6G",0.088,0.038,0.028,0.258,0.056,0.114,0.102,0.228,0.088
"wdzcbHJrxmLaRVXQSY3i",0.108,0.566,0.178,0.024,0.022,0.036,0.012,0.024,0.03
"WE0lL5dB4UHKG1S2PcsT",0.134,0.016,0.03,0.122,0.04,0.08,0.088,0.38,0.11
"we2fBQcZb4POK6xWDyT9",0.146,0.188,0.382,0.06,0.048,0.052,0.018,0.022,0.084
"wE4UkfA7Vp9gMQ3IaRjz",0.094,0.02,0.014,0.276,0.052,0.112,0.142,0.174,0.116
"We7R1YUvplgGJZ8Mc0Dy",0.154,0.294,0.122,0.07,0.026,0.114,0.046,0.078,0.096
"we8qN2iodGtZzuU0pV4F",0.262,0.198,0.11,0.048,0.022,0.096,0.016,0.112,0.136
"wE96xokn4pArf2bOXWsv",0.122,0.516,0.198,0.022,0.03,0.034,0.002,0.024,0.052
"weBjYb1EVdu08xSvIzNp",0.248,0.256,0.16,0.046,0.012,0.082,0.012,0.03,0.154
"WEcUNMCviSsebPDyJKqY",0.102,0.048,0.024,0.346,0.086,0.08,0.072,0.12,0.122
"WED1prSugoKsZ3NvitUO",0.098,0.534,0.134,0.028,0.028,0.054,0.016,0.046,0.062
"wEdOfgu0XbosnAD5JjmZ",0.106,0.26,0.268,0.064,0.052,0.08,0.012,0.062,0.096
"WeFx5gpPilf9DXGqSAkV",0.13,0.142,0.484,0.056,0.022,0.022,0.022,0.044,0.078
"WegJEINdZDGF6lwjCaOz",0.142,0.038,0.016,0.108,0.042,0.096,0.1,0.306,0.152
"WEKlyIrqJf8pcGVbH93k",0.312,0.14,0.116,0.06,0.02,0.11,0.02,0.078,0.144
"WeouU0gvSIHfjEGqOmNc",0.21,0.158,0.132,0.074,0.026,0.096,0.034,0.09,0.18
"wEPOnNetZsMqpRHirbdI",0.342,0.194,0.154,0.05,0.012,0.058,0.02,0.058,0.112
"WEpUsL7l2z4qbSvXP81a",0.296,0.168,0.114,0.062,0.014,0.078,0.02,0.106,0.142
"wEr5DibXFVRpWfuNy1ec",0.172,0.094,0.088,0.132,0.054,0.122,0.068,0.122,0.148
